БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",07.11.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 2.500"," 0.040",107.947,"1 079.47 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",31.10.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 2.000"," 0.040",72.9056," 911.32 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",20.06.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 2.444"," 0.040",2215.451784,"22 662.15 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",22.07.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.600"," 0.040",26.83248,"1 118.02 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.06.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",51.5736,"1 289.34 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",07.02.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.250"," 0.040",12.6956,"1 269.56 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.750"," 0.040",36.4035,"1 213.45 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.08.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",43.376,"1 084.40 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",22.12.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 2.000"," 0.040",98.3376,"1 229.22 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",29.07.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.500"," 0.040",59.7042," 995.07 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",09.10.2015,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.010"," 0.046",71.318308,"155 039.80 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",30.09.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1702636,Труба б/ш х/д 8Х2 В ст20,Тонна," 0.040"," 0.046",312.9654712,"170 089.93 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",03.06.2015,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.040"," 0.046",349.1898824,"189 777.11 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1445, Иркутская область, Россия",02.08.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 2.070"," 0.046",2832.703589,"29 749.04 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",12.11.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047318,Доска-1-хвойная-25х150,КубичМетр," 9.370"," 0.046",554.5029198,"1 286.49 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",08.10.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047318,Доска-1-хвойная-25х150,КубичМетр," 5.950"," 0.046",251.007533," 917.09 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",27.02.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 4.290"," 0.046",224.4880638,"1 137.57 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",10.10.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 18.880"," 0.046",901.5343488,"1 038.06 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",23.09.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1222698,Доска-1-хвойная-70х150,КубичМетр," 22.390"," 0.046",1076.101911,"1 044.82 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",28.09.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 1.830"," 0.046",2456.049149,"29 176.16 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",10.03.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1620602,Доска-1-хвойная-40х100,КубичМетр," 0.800"," 0.046",35.047216," 952.37 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",01.07.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2334992,Доска обрезная хв/п 25х150х6000мм,КубичМетр," 0.800"," 0.046",44.499296,"1 209.22 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",19.11.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056129,Доска-2-хвойная-50х150,КубичМетр," 1.000"," 0.046",53.49662,"1 162.97 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",05.02.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1104513,Доска-2-лиственница-40х150 (обрезная),КубичМетр," 2.000"," 0.046",94.44628,"1 026.59 "
1298,"АО ""АНХК""","Ангарск, 63-й промквартал микрорайон, Промзона АНХК, 1407, Иркутская область, Россия",05.01.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2314499,Доска-1-лиственница-50х150 (обрезная),КубичМетр," 7.000"," 0.046",329.67648,"1 023.84 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",30.11.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1117751,Пиломатериал-3-осина -150х50 (обрезной),КубичМетр," 3.000"," 0.046",130.92336," 948.72 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",17.12.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 1.930"," 0.046",1643.704881,"18 514.36 "
1298,"АО ""АНХК""","Ангарск, кв-л Л, 63, Иркутская область, Россия",18.08.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1117751,Пиломатериал-3-осина -150х50 (обрезной),КубичМетр," 24.000"," 0.046",1123.73952,"1 017.88 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",26.11.2017,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.135"," 0.050",1213.342133,"179 754.39 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",09.12.2015,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.154"," 0.050",1458.006627,"189 351.51 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",17.09.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.002"," 0.050",18.648062,"186 480.62 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",14.10.2023,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.054"," 0.050",498.475647,"184 620.61 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",05.06.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.005"," 0.050",42.318435,"169 273.74 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",29.05.2020,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.042"," 0.050",344.651223,"164 119.63 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",18.01.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.034"," 0.050",301.463142,"177 331.26 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",16.08.2020,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.052"," 0.050",409.811558,"157 619.83 "
1299,"АО ""Ачинский НПЗ ВНК""","промышленный район промзона НПЗ, 1, Большеулуйский сельсовет, Ачинский район, Красноярский край, Россия",12.04.2022,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1001933,"Труба б/ш х/д к/ст 8Х1,8-12Х18Н10Т",Тонна," 0.090"," 0.050",825.49791,"183 443.98 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",25.06.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.035"," 0.042",235.2870828,"160 059.24 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",13.03.2025,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1783602,"Труба б/ш х/д 8Х2,5 В ст20",Тонна," 0.048"," 0.042",361.0120147,"179 073.42 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",27.02.2023,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.030"," 0.042",213.8465196,"169 719.46 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",31.07.2020,20,Подшипники,20-980400,Втулки к подшипникам,2255468,Втулка закрепительная H320 SKF,Штука," 2.000"," 0.042",193.76112,"2 306.68 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",23.01.2015,20,Подшипники,20-980400,Втулки к подшипникам,1412683,Втулка подшипника Н 3040 SKF,Штука," 4.000"," 0.042",284.6004,"1 694.05 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",21.05.2017,20,Подшипники,20-980400,Втулки к подшипникам,1269432,Втулка подшипника Н 316 SKF,Штука," 2.000"," 0.042",130.7124,"1 556.10 "
1301,"АО ""Ангарский ЗП""","Ангарск, Первый промышленный массив (8-й квартал) квартал 1, Иркутская область, Россия",16.10.2015,20,Подшипники,20-980400,Втулки к подшипникам,1269432,Втулка подшипника Н 316 SKF,Штука," 2.000"," 0.042",199.48908,"2 374.87 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, улица Осипенко 12, Самарская область, Россия",21.12.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1575043,Доска-1-хвойная-50х200,КубичМетр," 10.020"," 0.041",520.1556348,"1 266.14 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",22.02.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1040752,Брус-1-хвойный-40х40,КубичМетр," 60.000"," 0.041",76530.0096,"31 109.76 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",25.05.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 110.000"," 0.041",129526.5686,"28 719.86 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",27.02.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1501672,Доска-1-хвойная-28 (необрезная),КубичМетр," 320.000"," 0.041",14020.9504,"1 068.67 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",18.02.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10325253,"Брусок-1-хвойный-50х50мм, 3000мм",Штука," 160.000"," 0.041",6223.6032," 948.72 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",04.12.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10384354,"Доска-2-хвойная-21х90мм, 6000мм",Штука," 50.000"," 0.041",2399.0125,"1 170.25 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, Промышленная улица 7а , Самарская область, Россия",04.09.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10384802,"Брус-2-хвойный-45х96мм, 6000м",Штука," 72.500"," 0.041",3025.6483,"1 017.88 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",27.07.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1289299,Брус-1-хвойный-40х40мм 3м,Штука," 3.000"," 0.041",157.23951,"1 278.37 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",15.05.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1563321,Доска-1-хвойная-50х200 (6000мм),Штука," 14.000"," 0.041",630.17738,"1 097.87 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",16.11.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2038987,Доска-2-хвойная-13,КубичМетр," 71.000"," 0.041",3759.44006,"1 291.46 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",22.02.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 9.180"," 0.041",12476.07863,"33 147.56 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",17.11.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070615,Брус-2-хвойный-200х200,КубичМетр," 3.120"," 0.041",4459.300154,"34 860.07 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",05.09.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10325253,"Брусок-1-хвойный-50х50мм, 3000мм",Штука," 2.000"," 0.041",90.72398,"1 106.39 "
1328,"АО ""Новокуйбышевский НПЗ""","Новокуйбышевск, ул. Осипенко 12, Самарская область, Россия",03.04.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 0.300"," 0.041",389.35281,"31 654.70 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",27.05.2020,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1702636,Труба б/ш х/д 8Х2 В ст20,Тонна," 0.070"," 0.040",455.739116,"162 763.97 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",30.05.2023,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.063"," 0.040",428.5792728,"170 071.14 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",15.01.2015,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.150"," 0.040",1001.81592,"166 969.32 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",06.11.2018,11,Продукция кабельная,11-050800,Провода и кабели установочные,1119879,"Кабель ТПВБбГ 7х8х1,6",м," 150.000"," 0.040",47192.04,"7 865.34 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",22.08.2024,11,Продукция кабельная,11-050800,Провода и кабели установочные,1119879,"Кабель ТПВБбГ 7х8х1,6",м," 200.000"," 0.040",63476.48,"7 934.56 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",11.05.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047318,Доска-1-хвойная-25х150,КубичМетр," 3.800"," 0.040",153.17344,"1 007.72 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",25.11.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1157408,Доска-1-береза-50х150 (обрезная),КубичМетр," 1.850"," 0.040",68.44408," 924.92 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",15.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2595771,Доска-1-сосна-50х150,КубичМетр," 1.730"," 0.040",72.420568,"1 046.54 "
1329,"АО ""Куйбышевский НПЗ""","Самара, улица Грозненская 25, Самарская область, Россия",06.09.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10220418,Доска-1-сосна-40х150,КубичМетр," 8.858"," 0.040",392.4838072,"1 107.71 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",13.11.2017,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.096"," 0.041",624.1451779,"158 573.47 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",25.04.2018,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,2021870,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.103"," 0.041",707.8280943,"167 612.62 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",15.01.2016,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1073298,Труба б/ш х/д к/ст 8Х1-12Х18Н10Т,Тонна," 0.093"," 0.041",644.3733213,"168 993.79 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",21.01.2018,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.003"," 0.041",22.11015774,"179 757.38 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",04.03.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,1480096,Труба б/ш х/д к/ст 8Х2-12Х18Н10Т,Тонна," 0.012"," 0.041",79.99409304,"162 589.62 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",09.06.2016,20,Подшипники,20-980400,Втулки к подшипникам,10105098,Втулка стяжная AH 2313 G SKF,Штука," 6.000"," 0.041",403.18908,"1 638.98 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",07.04.2017,20,Подшипники,20-980400,Втулки к подшипникам,2427931,Втулка стяжная AHX 2312 FAG,Штука," 2.000"," 0.041",125.56004,"1 531.22 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",17.04.2023,20,Подшипники,20-980400,Втулки к подшипникам,2427931,Втулка стяжная AHX 2312 FAG,Штука," 2.000"," 0.041",173.23156,"2 112.58 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",08.11.2018,20,Подшипники,20-980400,Втулки к подшипникам,2427931,Втулка стяжная AHX 2312 FAG,Штука," 2.000"," 0.041",147.95342,"1 804.31 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",21.07.2020,20,Подшипники,20-980400,Втулки к подшипникам,1290055,Втулка стяжная АН 3132,Штука," 3.000"," 0.041",194.49744,"1 581.28 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",18.05.2025,20,Подшипники,20-980400,Втулки к подшипникам,10105098,Втулка стяжная AH 2313 G SKF,Штука," 3.000"," 0.041",213.32505,"1 734.35 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",14.10.2021,20,Подшипники,20-980400,Втулки к подшипникам,1694375,Втулка подшипника AH 3132G SKF,Штука," 4.000"," 0.041",291.19348,"1 775.57 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",05.05.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039814,Брус-2-хвойный-50х100,КубичМетр," 6.200"," 0.041",7466.00652,"29 370.60 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",13.12.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 9.680"," 0.041",384.1084016," 967.82 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",21.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10137038,Доска-2-хвойная-25х100,КубичМетр," 0.200"," 0.041",9.288714,"1 132.77 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",05.11.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039814,Брус-2-хвойный-50х100,КубичМетр," 0.500"," 0.041",487.945305,"23 802.21 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",31.08.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 0.200"," 0.041",7.601974," 927.07 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",16.09.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 2.000"," 0.041",1110.91796,"13 547.78 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",17.10.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 0.500"," 0.041",308.37617,"15 042.74 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",26.09.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 2.000"," 0.041",2817.14362,"34 355.41 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",17.08.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 16.400"," 0.041",804.432464,"1 196.36 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",18.03.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 9.620"," 0.041",455.5077696,"1 154.88 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",27.02.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039814,Брус-2-хвойный-50х100,КубичМетр," 4.400"," 0.041",4786.63438,"26 533.45 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",21.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039814,Брус-2-хвойный-50х100,КубичМетр," 2.425"," 0.041",2817.342593,"28 336.36 "
